sequence	Net charge at pH 7
dbAMP_02575	2.8739502683224645
dbAMP_02595	1.759092613290301
dbAMP_02677	3.7430053152815406
dbAMP_02699	2.7409055531426962
dbAMP_02700	3.74013007222538
dbAMP_02716	-1.1509127365819012
dbAMP_02717	-1.1519117375809023
dbAMP_02719	-0.23989838581069733
dbAMP_02720	-0.23989838581069733
dbAMP_02728	-0.179626705779931
dbAMP_02774	-5.584785921032434
dbAMP_02899	2.8272025003391272
dbAMP_02957	8.751110605198296
dbAMP_02960	3.845091259422096
dbAMP_03222	0.9055594803766551
dbAMP_03243	2.8442787994468874
dbAMP_03435	-1.2387776248708526
dbAMP_03437	2.7085786618962495
dbAMP_03438	-1.2683588352270387
dbAMP_03485	6.753108607196297
dbAMP_03566	2.7580936122913
dbAMP_03769	-4.227053577303076
dbAMP_03879	1.8344995692887212
dbAMP_03884	3.929566745744315
dbAMP_03885	3.928567744745314
dbAMP_03893	-1.266790894134517
dbAMP_03894	6.807537061664894
dbAMP_03897	-0.0934415186243438
dbAMP_03899	-0.16081372668091087
dbAMP_03900	-0.1806157068789307
dbAMP_03907	1.8363658114458783
dbAMP_03958	-0.23989838581069733
dbAMP_03979	8.754077608495296
dbAMP_04052	-0.23709792373748817
dbAMP_04054	0.6597431897081876
dbAMP_04057	3.751326862666577
dbAMP_04059	-1.092442517625343
dbAMP_04096	0.8480782625190972
dbAMP_04097	0.8480782625190972
dbAMP_04099	2.727391640995269
dbAMP_04175	0.7612023753291453
dbAMP_04191	3.845613080568416
dbAMP_04192	3.845613080568416
dbAMP_04206	5.700635674195237
dbAMP_04240	2.7571046111923003
dbAMP_04312	2.7275134009361133
dbAMP_04374	4.846192020561938
dbAMP_04388	2.7580936122913
dbAMP_04402	-1.267789895133518
dbAMP_04520	2.811700586093699
dbAMP_04536	-0.2427736288668565
dbAMP_04539	2.8456230804684175
dbAMP_04540	-0.2894033363057468
dbAMP_04541	1.7175006507962602
dbAMP_04542	1.7175006507962602
dbAMP_04562	-0.23965486592901009
dbAMP_04572	0.7591026131903019
dbAMP_04593	1.72937964309327
dbAMP_04667	4.757039830109353
dbAMP_04668	1.761399868818684
dbAMP_04687	-2.225051418094491
dbAMP_04689	0.7591026131903019
dbAMP_04690	0.7591026131903019
dbAMP_04702	3.7561056101932997
dbAMP_04704	0.7609140741645111
dbAMP_04739	1.758103612191301
dbAMP_04770	1.759092613290301
dbAMP_04775	0.7591026131903019
dbAMP_04789	2.7571046111923003
dbAMP_04799	2.7571046111923003
dbAMP_04839	-4.217219111957693
dbAMP_04876	-2.1586939647420653
dbAMP_04877	-2.1586939647420653
dbAMP_04882	-0.25970036600871704
dbAMP_04885	2.794773848951838
dbAMP_04901	-1.2370879238374872
dbAMP_04902	-1.2370879238374872
dbAMP_04903	0.7194986527942624
dbAMP_04906	2.8819480372064246
dbAMP_04907	2.794773848951838
dbAMP_04908	2.794773848951838
dbAMP_04909	2.794773848951838
dbAMP_04910	2.794773848951838
dbAMP_04911	-1.1994186860779497
dbAMP_04925	2.0209804578765924
dbAMP_04934	-2.235276462863278
dbAMP_04935	-2.237843404954801
dbAMP_04936	-0.15249067757442392
dbAMP_04937	-0.15249067757442392
dbAMP_04938	-0.15249067757442392
dbAMP_04939	-0.2408973868096983
dbAMP_04963	-0.11312173888152
dbAMP_04993	-2.244635632015965
dbAMP_05025	9.02080309388564
dbAMP_05028	-0.0934415186243438
dbAMP_05029	-0.08453952952433497
dbAMP_05032	1.8455213203275758
dbAMP_05033	5.842270797548884
dbAMP_05035	6.753108607196297
dbAMP_05036	3.778007345443349
dbAMP_05051	7.755076609494294
dbAMP_05124	3.7561056101932997
dbAMP_05125	1.7590378321073534
dbAMP_05128	1.902870778344289
dbAMP_05139	4.755106609194298
dbAMP_05145	0.9038697793432897
dbAMP_05153	3.7589730510244044
dbAMP_05154	3.7616617530567718
dbAMP_05155	7.752109606197296
dbAMP_05164	5.754107608195298
dbAMP_05191	1.0167509338989023
dbAMP_05211	1.9107737664452968
dbAMP_05212	1.9107737664452968
dbAMP_05213	2.8226005771917095
dbAMP_05214	0.054541931599283
dbAMP_05215	-0.03263225665530367
dbAMP_05248	-1.2352764628632777
dbAMP_05273	1.7392906330922813
dbAMP_05274	-0.2683688351270397
dbAMP_05285	2.8255875802887114
dbAMP_05297	10.75344320444097
dbAMP_05298	17.83857158887249
dbAMP_05363	5.753108607196298
dbAMP_05368	1.7184896518952604
dbAMP_05369	3.8226005771917095
dbAMP_05370	3.7354263889371224
dbAMP_05373	-2.24674539405481
dbAMP_05392	1.8462020204619392
dbAMP_05403	2.8252792793240746
dbAMP_05405	9.90475976065129
dbAMP_05435	1.758103612191301
dbAMP_05452	0.8282762823210774
dbAMP_05492	4.755106609194298
dbAMP_05493	4.755106609194298
dbAMP_05521	6.840282795450884
dbAMP_05554	2.7354263889371224
dbAMP_05555	4.811568826252854
dbAMP_05556	4.888842024408431
dbAMP_05557	0.9117727674442975
dbAMP_05558	1.890971786247277
dbAMP_05559	1.9107737664452968
dbAMP_05560	3.995939952801881
dbAMP_05561	1.913452468577662
dbAMP_05562	1.913452468577662
dbAMP_05563	1.913452468577662
dbAMP_05564	1.933254448775682
dbAMP_05565	1.933254448775682
dbAMP_05566	0.9315747476423173
dbAMP_05567	3.7245263978391114
dbAMP_05568	3.7344273879381213
dbAMP_05569	3.7344273879381213
dbAMP_05570	2.7354263889371224
dbAMP_05571	0.9790232155600214
dbAMP_05572	2.977146973502863
dbAMP_05573	2.977146973502863
dbAMP_05574	2.987047963601873
dbAMP_05575	2.977146973502863
dbAMP_05576	2.97702521356202
dbAMP_05577	0.816919111170388
dbAMP_05593	2.7564608901158287
dbAMP_05605	0.8293322621779726
dbAMP_05741	-3.1754467714113943
dbAMP_05742	-3.1754467714113943
dbAMP_05743	-3.1726463093381874
dbAMP_05744	-3.1726463093381874
dbAMP_05748	-3.653839458579153
dbAMP_05768	1.9336845096811626
dbAMP_05820	-2.2307298831301527
dbAMP_05857	3.7570946112922994
dbAMP_05865	-2.2376568639310084
dbAMP_05869	-0.23989838581069733
dbAMP_05934	0.8472658025438885
dbAMP_05989	6.787735081466874
dbAMP_06011	3.758083612391299
dbAMP_06016	4.845247800745884
dbAMP_06027	-2.2567681440946634
dbAMP_06033	7.699450132172444
dbAMP_06039	0.7591026131903019
dbAMP_06043	0.7591026131903019
dbAMP_06066	4.840272795550883
dbAMP_06068	3.7561056101932997
dbAMP_06069	4.754229368136142
dbAMP_06070	3.7569180701685077
dbAMP_06081	1.848900722394307
dbAMP_06092	1.0009449576968867
dbAMP_06096	1.7571046111922999
dbAMP_06099	-26.43822289283483
dbAMP_06100	-26.43904535271004
dbAMP_06132	1.4986002054250305
dbAMP_06133	7.5793503267801325
dbAMP_06150	3.105486417220443
dbAMP_06151	7.1024046333404875
dbAMP_06215	5.493605200430026
dbAMP_06224	-1.4055908401083776
dbAMP_06225	0.8579567058112794
dbAMP_06256	5.502585526643175
dbAMP_06257	6.499775064669965
dbAMP_06258	5.502585526643175
dbAMP_06259	-5.935756299836033
dbAMP_06271	-1.5662336814086624
dbAMP_06272	0.7161873785981001
dbAMP_06281	-0.5673544423485071
dbAMP_06286	-5.425199562620994
dbAMP_06339	-13.04045850269026
dbAMP_06361	2.722011969902323
dbAMP_06404	-0.2725957224442368
dbAMP_06469	-12.14486090715291
dbAMP_06486	-1.1391165368354663
dbAMP_06507	-5.305763264202907
dbAMP_06533	-3.3394210133431868
dbAMP_06615	-2.199089649996612
dbAMP_06622	-8.926492347786755
dbAMP_06631	3.5352604422855656
dbAMP_06632	-12.90071622849224
dbAMP_06639	-10.838254377450216
dbAMP_06640	5.667066335981042
dbAMP_06682	3.4766136822052163
dbAMP_06696	-13.266788807235734
dbAMP_06697	-13.266788807235734
dbAMP_06698	-13.266788807235734
dbAMP_06717	-1.4947798696295482
dbAMP_06735	-5.337202914491195
dbAMP_06736	0.6574602237189682
dbAMP_06737	0.56928703446538
dbAMP_06738	-3.5312180881298483
dbAMP_06739	-1.4929684086553392
dbAMP_06745	-3.2553613490183975
dbAMP_06750	-2.4449781197913127
dbAMP_06752	-2.533151309044901
dbAMP_06754	-0.4949116294703928
dbAMP_06755	-8.772078789793076
dbAMP_06756	-11.217265337401686
dbAMP_06757	-10.29530401657458
dbAMP_06769	6.630019317776524
dbAMP_06789	6.861358305352962
dbAMP_06808	3.1778628073048516
dbAMP_06809	3.1778628073048516
dbAMP_06810	3.1778628073048516
dbAMP_06811	3.1778628073048516
dbAMP_06812	3.1778628073048516
dbAMP_06917	-1.4209751005185183
dbAMP_06922	5.5908826735125565
dbAMP_07374	5.583458090816979
dbAMP_07375	5.5814700887189765
dbAMP_07376	5.583159789752342
dbAMP_07377	3.4943606815473394
dbAMP_07378	5.583458090816979
dbAMP_07404	1.429658554554492
dbAMP_07419	-13.399940459136847
dbAMP_07516	2.385166718222848
dbAMP_07519	14.29203550303215
dbAMP_07523	-12.4817039636652
dbAMP_07524	-11.482824724605045
dbAMP_07548	2.564776871558802
dbAMP_07550	-4.532954768121107
dbAMP_07551	-3.5329647680211083
dbAMP_07552	-3.241745676730127
dbAMP_07556	9.73412024317297
dbAMP_07562	1.5001681465175527
dbAMP_07608	2.459500404039564
dbAMP_07795	-4.342702078496773
dbAMP_07797	-7.253099827338705
dbAMP_07848	3.49647264126113
dbAMP_07849	3.49647264126113
dbAMP_07850	3.49647264126113
dbAMP_07851	3.49647264126113
dbAMP_07852	2.497471642260132
dbAMP_07853	2.500458645357133
dbAMP_07854	2.497471642260132
dbAMP_07906	0.5498951153728378
dbAMP_07911	7.7123950419598994
dbAMP_07912	5.627042314579524
dbAMP_07913	5.637932305777534
dbAMP_07914	5.627042314579524
dbAMP_07915	6.6242318526063135
dbAMP_07937	-1.524482839926578
dbAMP_07938	-3.3427020784967736
dbAMP_07939	-3.3427020784967736
dbAMP_07940	-3.3427020784967736
dbAMP_07947	3.720836427779531
dbAMP_07948	2.63578200146379
dbAMP_07949	3.7218354287785322
dbAMP_07950	3.7218354287785322
dbAMP_07952	6.540978887364779
dbAMP_07953	3.565589331534011
dbAMP_07954	5.476695442546056
dbAMP_07958	6.553558579596154
dbAMP_07959	5.550758117522946
dbAMP_07960	5.46738339234057
dbAMP_07962	5.46738339234057
dbAMP_07963	7.463573929368358
dbAMP_07964	5.46738339234057
dbAMP_07965	4.546888112475833
dbAMP_07966	6.630953537692576
dbAMP_07968	5.4744939202663705
dbAMP_07969	5.4744939202663705
dbAMP_07970	5.4744939202663705
dbAMP_07974	3.7218354287785322
dbAMP_08150	2.7190897478882703
dbAMP_08161	1.50678026923792
dbAMP_08173	2.72007874898727
dbAMP_08174	2.4593138630157707
dbAMP_08175	3.458193102075926
dbAMP_08196	-7.335083152552352
dbAMP_08204	1.4807114463420614
dbAMP_08227	3.5689787335007432
dbAMP_08312	4.584447091915978
dbAMP_08330	0.5580829814107817
dbAMP_08333	-2.4274724426559304
dbAMP_08334	-1.4249255003644095
dbAMP_08351	4.478293383338582
dbAMP_08363	2.451830935920242
dbAMP_08405	5.494966600698753
dbAMP_08416	-0.15543077106679704
dbAMP_08466	2.4989826044947585
dbAMP_08471	3.7217136688376886
dbAMP_08488	-3.5276521450393243
dbAMP_08489	-2.528772905979169
dbAMP_08492	-1.341419015341188
dbAMP_08510	-6.39122008938838
dbAMP_08511	-5.509329768920684
dbAMP_08516	-10.924481351989908
dbAMP_08530	2.497471642260132
dbAMP_08713	3.4781816232977385
dbAMP_08787	-4.429577965686725
dbAMP_08788	-4.342403777432139
dbAMP_08789	-3.3428238384376177
dbAMP_08801	-1.5139559308761532
dbAMP_08804	-2.509069262694292
dbAMP_08805	-3.4029937583275434
dbAMP_08807	1.5408813662319858
dbAMP_08808	0.5418803672309869
dbAMP_08809	0.5418803672309869
dbAMP_08811	-10.014999598696935
dbAMP_08812	-12.097031261323718
dbAMP_08813	-9.013219355888662
dbAMP_08814	-11.839718220737648
dbAMP_08815	-14.007668973917145
dbAMP_08817	-13.910417254439757
dbAMP_08819	-10.026011349835787
dbAMP_08821	-11.109387433473408
dbAMP_08824	-16.914485018876597
dbAMP_08826	-0.34324047621539844
dbAMP_08831	-4.534644469154474
dbAMP_08853	3.5691452747245345
dbAMP_08860	-0.4394931946937861
dbAMP_08861	-0.4294704446539317
dbAMP_08862	-0.4294704446539317
dbAMP_08863	-0.4294704446539317
dbAMP_08868	-1.4292939035301409
dbAMP_08870	-2.427594202596774
dbAMP_08872	-3.4236629796837192
dbAMP_08874	-1.341419015341188
dbAMP_08931	1.4986002054250305
dbAMP_08942	-0.4957788706285493
dbAMP_08943	-0.4957788706285493
dbAMP_08955	2.4783033832385826
dbAMP_08984	-1.4211160373921974
dbAMP_08990	-1.446220640672001
dbAMP_09022	5.628031315678524
dbAMP_09049	1.8248409105198142
dbAMP_09060	3.588544856052824
dbAMP_09064	3.567577333632011
dbAMP_09065	3.479282384437581
dbAMP_09170	6.631820778850733
dbAMP_09192	-0.4953536498115083
dbAMP_09193	0.5003446876413439
dbAMP_09280	-5.435445972731839
dbAMP_09295	-13.839392257637257
dbAMP_09309	-6.139767155472359
dbAMP_09310	-6.12986616537335
dbAMP_09311	-6.12986616537335
dbAMP_09312	-7.127055703400142
dbAMP_09339	0.4522709967257219
dbAMP_09345	-0.3542286714240568
dbAMP_09351	-0.49759033160275834
dbAMP_09352	-0.49759033160275834
dbAMP_09380	2.514527934481075
dbAMP_09393	3.474680461290163
dbAMP_09405	2.6235553914799974
dbAMP_09406	3.622556390480997
dbAMP_09407	2.6235553914799974
dbAMP_09408	3.622556390480997
dbAMP_09409	3.53538220222641
dbAMP_09410	3.53538220222641
dbAMP_09411	2.6235553914799974
dbAMP_09412	2.6235553914799974
dbAMP_09416	4.534261441286565
dbAMP_09417	4.534261441286565
dbAMP_09419	3.631346619540164
dbAMP_09426	-3.122705914329899
dbAMP_09432	7.492988598500753
dbAMP_09436	0.5933655175989827
dbAMP_09437	-6.345204239505349
dbAMP_09439	-5.51621033299499
dbAMP_09445	-26.382740380015587
dbAMP_09447	3.7399377080431853
dbAMP_09448	4.7388169471033414
dbAMP_09452	-1.4094171423491706
dbAMP_09454	-18.044274409218616
dbAMP_09457	0.6585140059009165
dbAMP_09462	1.7466236325374922
dbAMP_09466	13.567760031246529
dbAMP_09477	-0.4294156634709845
dbAMP_09487	2.720068749087269
dbAMP_09495	-29.11284846276482
dbAMP_09496	-28.11565892473803
dbAMP_09497	-28.11565892473803
dbAMP_09502	6.47547292146537
dbAMP_09560	4.501949607791758
dbAMP_09574	-12.242657007027642
dbAMP_09657	4.897951772798172
dbAMP_09696	1.7275234008361142
dbAMP_09707	1.758103612191301
dbAMP_09713	-0.23989838581069733
dbAMP_09716	-0.15249067757442392
dbAMP_09718	-2.2655483732538286
dbAMP_09719	-2.2655483732538286
dbAMP_09720	-2.2655483732538286
dbAMP_09722	1.843279798447886
dbAMP_09779	1.8363658114458783
dbAMP_09808	-1.2443869523227158
dbAMP_09809	1.8245885792897099
dbAMP_09810	5.733286627198275
dbAMP_09811	0.8193642933210672
dbAMP_09812	2.819990212272484
dbAMP_09813	2.819990212272484
dbAMP_09814	-0.1537231985551114
dbAMP_09872	3.610363655976194
dbAMP_09899	-1.0386606704484347
dbAMP_09904	1.0447040548339417
dbAMP_09960	5.036054902637764
dbAMP_09961	5.026153912538754
dbAMP_10004	-0.9811894524908773
dbAMP_10023	2.9575098667793527
dbAMP_10113	0.8264748212468691
dbAMP_10149	1.7491916231912912
dbAMP_10169	1.785997175922863
dbAMP_10192	5.855214267881342
dbAMP_10226	-2.2386558649300095
dbAMP_10278	-1.2370879238374872
dbAMP_10343	1.8103875232381084
dbAMP_10352	0.730388643992272
dbAMP_10364	0.7402896340912819
dbAMP_10368	4.700645674095238
dbAMP_10398	4.218616751387488
dbAMP_10399	3.955262882405016
dbAMP_10405	5.756075610493296
dbAMP_10428	6.754097608295297
dbAMP_10468	3.7402596343912786
dbAMP_10481	5.756085610393297
dbAMP_10600	2.843269798547885
dbAMP_10602	3.8244568194488653
dbAMP_10603	0.7600916142893016
dbAMP_10637	0.7628920763625109
dbAMP_10657	6.698627672297235
dbAMP_10736	4.758987832607348
dbAMP_10840	-5.760767722757393
dbAMP_10907	1.4347127323059912
dbAMP_10908	6.51161367128115
dbAMP_10909	5.4234504819275635
dbAMP_10914	-0.5992594813764603
dbAMP_10915	-0.5992594813764603
dbAMP_10916	-0.5893584912774504
dbAMP_10918	-0.5992594813764603
dbAMP_10923	-0.5992594813764603
dbAMP_10924	-0.5992594813764603
dbAMP_10927	-2.5772159792987517
dbAMP_11011	12.627421829533757
dbAMP_11019	2.4457388623422034
dbAMP_11022	3.466529843639223
dbAMP_11077	4.543548163557868
dbAMP_11090	14.814835572495625
dbAMP_11116	4.4275482460644096
dbAMP_11147	1.5344696333340666
dbAMP_11182	1.6108186114735932
dbAMP_11183	1.6108186114735932
dbAMP_11205	-0.5380420798081915
dbAMP_11245	-1.5766470392052305
dbAMP_11247	-2.444516407962121
dbAMP_11254	-0.5766570391052315
dbAMP_11268	3.4195134981225555
dbAMP_11270	-0.5903574922764515
dbAMP_11273	-0.3853719255541961
dbAMP_11278	0.46013645931759795
dbAMP_11280	-6.579407508765248
dbAMP_11301	-1.5370430788091909
dbAMP_11366	7.362479618275591
dbAMP_11367	1.379122293260866
dbAMP_11425	-3.343903769904843
dbAMP_11432	0.35840609294679604
dbAMP_11451	2.3725223681154466
dbAMP_11452	2.3527203879174268
dbAMP_11453	2.35284214785827
dbAMP_11525	2.372400608174603
dbAMP_11526	-0.602802406632373
dbAMP_11527	2.3943123504114676
dbAMP_11528	0.39719759336762717
dbAMP_11529	-0.6216053858313917
dbAMP_11530	1.3575836330715867
dbAMP_11535	0.48437178162221406
dbAMP_11536	-0.5143856974970973
dbAMP_11541	-0.6018034056333719
dbAMP_11563	-0.5325627577447012
dbAMP_11564	-0.5255140170030019
dbAMP_11568	3.438895575173013
dbAMP_11573	1.335793650775566
dbAMP_11574	-1.5244084475369513
dbAMP_11575	0.37739561316960746
dbAMP_11576	1.3664856221715955
dbAMP_11577	1.3575836330715867
dbAMP_11580	1.3763966121706068
dbAMP_11581	1.3763966121706068
dbAMP_11598	0.38741836320946144
dbAMP_11637	0.4653174803164539
dbAMP_11642	-2.974168648008707
dbAMP_11643	3.7299823860591474
dbAMP_11659	-1.2632011480716374
dbAMP_11692	3.73207214829799
dbAMP_11736	-0.26601161004484764
dbAMP_11739	-0.26601161004484764
dbAMP_11741	-0.2670106110438486
dbAMP_11749	-0.21844138218630027
dbAMP_11750	-0.21844138218630027
dbAMP_11751	-1.1780249618150525
dbAMP_11763	2.7012784167611192
dbAMP_11832	-0.26601161004484764
dbAMP_11839	0.6763839104353013
dbAMP_11840	1.6814864364631004
dbAMP_11852	-1.2053063129784105
dbAMP_11854	-0.2792984459803991
dbAMP_11858	2.7983535951147163
dbAMP_11859	3.712970868034336
dbAMP_11880	2.784588360860547
dbAMP_11894	0.7329793890561502
dbAMP_11948	1.6636724583630813
dbAMP_11949	-0.3155165605398971
dbAMP_11950	1.693375428660111
dbAMP_11986	1.7121884077591312
dbAMP_11989	-0.26601161004484764
dbAMP_11990	-0.26601161004484764
dbAMP_11991	-0.26601161004484764
dbAMP_11995	0.907327765565324
dbAMP_12012	-1.24008492683449
dbAMP_12037	1.7104101226704609
dbAMP_12038	1.7104101226704609
dbAMP_12039	0.7985833119240486
dbAMP_12130	6.811568826252854
dbAMP_12132	6.811568826252854
dbAMP_12138	-1.2683588352270387
dbAMP_12139	-2.9809997490831686
dbAMP_12140	0.7203111127694704
dbAMP_12148	-0.23989838581069733
dbAMP_12149	1.7391040920684881
dbAMP_12155	-1.2370879238374872
dbAMP_12156	1.7194886528942614
dbAMP_12159	-1.0626177873874694
dbAMP_12160	-1.1497919756420563
dbAMP_12179	-1.1697804968638685
dbAMP_12251	4.833768186776494
dbAMP_12252	1.757094611292299
dbAMP_12283	0.8247203391305544
dbAMP_12284	0.758103612191301
dbAMP_12286	5.753108607196298
dbAMP_12287	4.754107608195298
dbAMP_12293	0.8356203302285654
dbAMP_12294	0.8257193401295555
dbAMP_12297	0.7383016319932811
dbAMP_12342	11.102654799247745
dbAMP_12349	0.740048311884542
dbAMP_12350	0.8146975890907009
dbAMP_12351	1.7255253988381125
dbAMP_12356	-2.2655483732538286
dbAMP_12361	1.7938765858560854
dbAMP_12362	4.631477832929768
